timestamp,type,total
2025-03-25 15:05:00+00:00,cash,7.99
2025-03-25 15:07:00+00:00,cash,7.99
2025-03-25 15:10:00+00:00,card,2.99
2025-03-25 15:14:00+00:00,cash,2.99
2025-03-25 15:16:00+00:00,card,2.99
2025-03-25 15:20:00+00:00,card,12.99
2025-03-25 15:22:00+00:00,card,0.00
2025-03-25 15:25:00+00:00,card,4.99
2025-03-25 15:28:00+00:00,cash,2.99
2025-03-25 15:31:00+00:00,cash,4.99
2025-03-25 15:34:00+00:00,card,7.99
2025-03-25 15:36:00+00:00,cash,12.99
2025-03-25 15:41:00+00:00,cash,4.99
2025-03-25 15:46:00+00:00,card,12.99
2025-03-25 15:49:00+00:00,cash,4.99
2025-03-25 15:51:00+00:00,card,12.99
2025-03-25 15:55:00+00:00,card,199.0
2025-03-25 16:00:00+00:00,cash,2.99
2025-03-25 16:01:00+00:00,cash,2.99
2025-03-25 16:01:00+00:00,cash,4.99
2025-03-25 16:02:00+00:00,cash,4.99
2025-03-25 16:03:00+00:00,cash,VOID
2025-03-25 16:03:00+00:00,cash,2.99
2025-03-25 16:04:00+00:00,cash,
2025-03-25 16:04:00+00:00,cash,499.0
2025-03-25 16:05:00+00:00,cash,2.99
2025-03-25 16:06:00+00:00,card,1.99
2025-03-25 16:07:00+00:00,cash,7.99
2025-03-25 16:08:00+00:00,cash,1.99
2025-03-25 16:08:00+00:00,card,12.99
2025-03-25 16:08:00+00:00,card,12.99
2025-03-25 16:09:00+00:00,cash,0.00
2025-03-25 16:10:00+00:00,card,7.99
2025-03-25 16:11:00+00:00,cash,12.99
2025-03-25 16:12:00+00:00,card,12.99
2025-03-25 16:13:00+00:00,card,7.99
2025-03-25 16:14:00+00:00,cash,1.99
2025-03-25 16:14:00+00:00,card,NULL
2025-03-25 16:14:00+00:00,cash,2.99
2025-03-25 16:14:00+00:00,cash,12.99
2025-03-25 16:14:00+00:00,cash,12.99
2025-03-25 16:14:00+00:00,cash,4.99
2025-03-25 16:15:00+00:00,card,4.99
2025-03-25 16:15:00+00:00,cash,12.99
2025-03-25 16:16:00+00:00,cash,4.99
2025-03-25 16:17:00+00:00,cash,12.99
2025-03-25 16:18:00+00:00,cash,4.99
