timestamp,type,total
2025-03-25 15:00:00+00:00,card,5
2025-03-25 15:01:00+00:00,card,5
2025-03-25 15:07:00+00:00,card,5
2025-03-25 15:12:00+00:00,card,5
2025-03-25 15:16:00+00:00,card,5
2025-03-25 15:19:00+00:00,card,VOID
2025-03-25 15:22:00+00:00,cash,5
2025-03-25 15:23:00+00:00,card,ERR
2025-03-25 15:25:00+00:00,card,5
2025-03-25 15:29:00+00:00,card,5
2025-03-25 15:34:00+00:00,cash,9.6
2025-03-25 15:34:00+00:00,card,blank
2025-03-25 15:40:00+00:00,card,5
2025-03-25 15:45:00+00:00,card,5
2025-03-25 15:50:00+00:00,card,5
2025-03-25 15:54:00+00:00,card,5
2025-03-25 16:01:00+00:00,card,5
2025-03-25 16:06:00+00:00,card,5
2025-03-25 16:09:00+00:00,cash,5
2025-03-25 16:19:00+00:00,card,5
2025-03-25 16:28:00+00:00,card,5
2025-03-25 16:32:00+00:00,card,5
2025-03-25 16:34:00+00:00,card,5
2025-03-25 16:44:00+00:00,card,5
2025-03-25 16:47:00+00:00,card,5
2025-03-25 16:55:00+00:00,card,5
2025-03-25 17:02:00+00:00,card,5
2025-03-25 17:10:00+00:00,cash,5
2025-03-25 17:26:00+00:00,card,5
2025-03-25 17:41:00+00:00,card,5
2025-03-25 17:54:00+00:00,card,5
2025-03-25 17:57:00+00:00,cash,5
