timestamp,type,total
2025-03-26 09:03:00+00:00,card,9.2
2025-03-26 09:11:00+00:00,card,7.0
2025-03-26 09:29:00+00:00,card,0.0
2025-03-26 09:49:00+00:00,card,7.0
2025-03-26 09:56:00+00:00,card,7.0
2025-03-26 10:08:00+00:00,card,7.0
2025-03-26 10:11:00+00:00,cash,8.7
2025-03-26 10:15:00+00:00,cash,7.0
2025-03-26 10:19:00+00:00,card,7.0
2025-03-26 10:32:00+00:00,card,7.0
2025-03-26 10:36:00+00:00,card,7.0
2025-03-26 10:48:00+00:00,card,7.0
2025-03-26 11:07:00+00:00,card,7.0
2025-03-26 11:11:00+00:00,card,-7.0
2025-03-26 11:23:00+00:00,card,-9.1
2025-03-26 11:34:00+00:00,card,7.0
2025-03-26 11:38:00+00:00,card,7.0
2025-03-26 11:44:00+00:00,cash,700.0
2025-03-26 11:55:00+00:00,card,7.0
