timestamp,type,total
2025-03-26 09:19:00+00:00,card,5.0
2025-03-26 09:30:00+00:00,card,5.0
2025-03-26 09:39:00+00:00,card,5.0
2025-03-26 09:42:00+00:00,card,5.0
2025-03-26 09:57:00+00:00,card,5.0
2025-03-26 10:00:00+00:00,card,5.0
2025-03-26 10:13:00+00:00,card,5.0
2025-03-26 10:31:00+00:00,card,5.0
2025-03-26 10:36:00+00:00,card,5.0
2025-03-26 10:45:00+00:00,card,5.0
2025-03-26 10:58:00+00:00,card,5.0
2025-03-26 11:16:00+00:00,card,5.0
2025-03-26 11:28:00+00:00,card,5.0
2025-03-26 11:34:00+00:00,card,10.3
2025-03-26 11:43:00+00:00,cash,5.0
2025-03-26 11:50:00+00:00,cash,5.0
2025-03-26 11:59:00+00:00,cash,500.0
