timestamp,type,total
2025-03-25 14:00:00+00:00,card,8.7
2025-03-25 14:00:00+00:00,card,blank
2025-03-25 14:01:00+00:00,card,8.9
2025-03-25 14:02:00+00:00,cash,0
2025-03-25 14:02:00+00:00,cash,8.1
2025-03-25 14:02:00+00:00,card,840.0
2025-03-25 14:02:00+00:00,cash,8.5
2025-03-25 14:02:00+00:00,cash,-7
2025-03-25 14:03:00+00:00,card,8.5
2025-03-25 14:03:00+00:00,cash,7
2025-03-25 14:03:00+00:00,card,8.7
2025-03-25 14:04:00+00:00,cash,8.0
2025-03-25 14:05:00+00:00,cash,700
2025-03-25 14:06:00+00:00,card,8.2
2025-03-25 14:06:00+00:00,cash,8.6
2025-03-25 14:06:00+00:00,card,8.9
2025-03-25 14:07:00+00:00,cash,8.6
2025-03-25 14:07:00+00:00,card,7
2025-03-25 14:08:00+00:00,cash,7
2025-03-25 14:08:00+00:00,cash,7
2025-03-25 14:08:00+00:00,cash,8.3
2025-03-25 14:08:00+00:00,card,8.2
2025-03-25 14:09:00+00:00,card,8.7
2025-03-25 14:09:00+00:00,card,8.8
2025-03-25 14:09:00+00:00,cash,7
2025-03-25 14:09:00+00:00,card,8.2
2025-03-25 14:10:00+00:00,cash,8.2
2025-03-25 14:10:00+00:00,card,8.8
2025-03-25 14:11:00+00:00,cash,8.2
2025-03-25 14:12:00+00:00,cash,8.4
2025-03-25 14:13:00+00:00,card,8.5
2025-03-25 14:14:00+00:00,card,8.2
2025-03-25 14:14:00+00:00,cash,8.2
2025-03-25 14:14:00+00:00,card,8.6
2025-03-25 14:15:00+00:00,card,7
2025-03-25 14:16:00+00:00,cash,8.5
2025-03-25 14:16:00+00:00,card,8.3
2025-03-25 14:17:00+00:00,card,8.2
2025-03-25 14:17:00+00:00,card,8.4
2025-03-25 14:17:00+00:00,cash,7
2025-03-25 14:17:00+00:00,cash,8.4
2025-03-25 14:17:00+00:00,card,8.6
2025-03-25 14:18:00+00:00,cash,7
2025-03-25 14:18:00+00:00,card,8.1
2025-03-25 14:19:00+00:00,card,-8.8
2025-03-25 14:19:00+00:00,card,8.4
2025-03-25 14:19:00+00:00,cash,8.5
2025-03-25 14:20:00+00:00,cash,7
2025-03-25 14:21:00+00:00,card,8.7
2025-03-25 14:22:00+00:00,cash,7
2025-03-25 14:23:00+00:00,cash,8.3
2025-03-25 14:24:00+00:00,cash,8.7
2025-03-25 14:25:00+00:00,card,7
2025-03-25 14:25:00+00:00,cash,8.4
2025-03-25 14:25:00+00:00,card,7
2025-03-25 14:26:00+00:00,cash,8.3
2025-03-25 14:27:00+00:00,cash,8.4
2025-03-25 14:28:00+00:00,card,8.2
2025-03-25 14:28:00+00:00,card,ERR
2025-03-25 14:28:00+00:00,cash,8.7
2025-03-25 14:28:00+00:00,cash,8.7
2025-03-25 14:29:00+00:00,card,7
2025-03-25 14:30:00+00:00,cash,8.4
2025-03-25 14:30:00+00:00,card,8.9
2025-03-25 14:31:00+00:00,cash,7
2025-03-25 14:32:00+00:00,cash,7
2025-03-25 14:32:00+00:00,card,7
2025-03-25 14:32:00+00:00,card,8.1
2025-03-25 14:32:00+00:00,card,-8.2
2025-03-25 14:32:00+00:00,card,7
2025-03-25 14:32:00+00:00,card,7
2025-03-25 14:32:00+00:00,cash,7
2025-03-25 14:32:00+00:00,card,8.2
2025-03-25 14:33:00+00:00,card,8.5
2025-03-25 14:34:00+00:00,card,8.8
2025-03-25 14:35:00+00:00,card,8.3
2025-03-25 14:35:00+00:00,card,0
2025-03-25 14:36:00+00:00,card,8.4
2025-03-25 14:36:00+00:00,card,8.5
2025-03-25 14:37:00+00:00,card,9.0
2025-03-25 14:37:00+00:00,card,8.3
2025-03-25 14:37:00+00:00,card,8.1
2025-03-25 14:37:00+00:00,card,8.5
2025-03-25 14:37:00+00:00,card,7
2025-03-25 14:37:00+00:00,cash,8.1
2025-03-25 14:37:00+00:00,card,8.1
2025-03-25 14:37:00+00:00,cash,8.7
2025-03-25 14:38:00+00:00,cash,8.7
2025-03-25 14:38:00+00:00,cash,8.2
2025-03-25 14:39:00+00:00,card,8.5
2025-03-25 14:40:00+00:00,cash,8.4
2025-03-25 14:40:00+00:00,cash,8.1
2025-03-25 14:40:00+00:00,card,8.1
2025-03-25 14:40:00+00:00,card,8.5
2025-03-25 14:40:00+00:00,card,7
2025-03-25 14:40:00+00:00,cash,8.8
2025-03-25 14:40:00+00:00,card,700
2025-03-25 14:41:00+00:00,card,8.5
2025-03-25 14:41:00+00:00,card,890.0
2025-03-25 14:42:00+00:00,card,
2025-03-25 14:43:00+00:00,card,8.0
2025-03-25 14:44:00+00:00,cash,-7
2025-03-25 14:44:00+00:00,cash,NULL
2025-03-25 14:45:00+00:00,cash,8.4
2025-03-25 14:45:00+00:00,cash,8.7
2025-03-25 14:45:00+00:00,card,8.5
2025-03-25 14:46:00+00:00,card,7
2025-03-25 14:46:00+00:00,cash,8.5
2025-03-25 14:47:00+00:00,cash,9.0
2025-03-25 14:48:00+00:00,cash,8.9
2025-03-25 14:49:00+00:00,card,900.0
2025-03-25 14:49:00+00:00,cash,8.7
2025-03-25 14:49:00+00:00,card,7
2025-03-25 14:49:00+00:00,cash,8.2
2025-03-25 14:49:00+00:00,card,8.5
2025-03-25 14:49:00+00:00,card,8.7
2025-03-25 14:50:00+00:00,card,8.1
2025-03-25 14:50:00+00:00,cash,7
2025-03-25 14:50:00+00:00,cash,8.8
2025-03-25 14:50:00+00:00,card,7
2025-03-25 14:50:00+00:00,card,7
2025-03-25 14:50:00+00:00,cash,8.1
2025-03-25 14:51:00+00:00,card,8.5
2025-03-25 14:52:00+00:00,card,8.2
2025-03-25 14:52:00+00:00,card,7
2025-03-25 14:53:00+00:00,cash,8.3
2025-03-25 14:53:00+00:00,card,8.3
2025-03-25 14:54:00+00:00,cash,9.0
2025-03-25 14:54:00+00:00,cash,7
2025-03-25 14:55:00+00:00,cash,7
2025-03-25 14:56:00+00:00,cash,7
2025-03-25 14:56:00+00:00,card,8.6
2025-03-25 14:57:00+00:00,cash,8.7
2025-03-25 14:57:00+00:00,cash,8.5
2025-03-25 14:58:00+00:00,cash,7
2025-03-25 14:58:00+00:00,card,8.9
2025-03-25 14:59:00+00:00,card,8.3
2025-03-25 14:59:00+00:00,cash,8.2
2025-03-25 14:59:00+00:00,card,7
2025-03-25 14:59:00+00:00,card,700
