timestamp,type,total
2025-03-25 12:04:00+00:00,card,500
2025-03-25 12:13:00+00:00,card,5
2025-03-25 12:21:00+00:00,cash,5
2025-03-25 12:30:00+00:00,card,0.00
2025-03-25 12:38:00+00:00,card,5
2025-03-25 12:45:00+00:00,card,10.8
2025-03-25 12:48:00+00:00,card,5
2025-03-25 12:52:00+00:00,card,500
2025-03-25 12:55:00+00:00,card,5
2025-03-25 13:05:00+00:00,card,5
2025-03-25 13:09:00+00:00,card,5
2025-03-25 13:16:00+00:00,cash,5
2025-03-25 13:18:00+00:00,card,5
2025-03-25 13:26:00+00:00,card,5
2025-03-25 13:36:00+00:00,card,9.7
2025-03-25 13:38:00+00:00,card,5
2025-03-25 13:40:00+00:00,card,10.4
2025-03-25 13:47:00+00:00,card,5
2025-03-25 13:57:00+00:00,card,5
2025-03-25 14:05:00+00:00,card,5
2025-03-25 14:09:00+00:00,card,5
2025-03-25 14:13:00+00:00,cash,5
2025-03-25 14:15:00+00:00,card,5
2025-03-25 14:20:00+00:00,card,5
2025-03-25 14:23:00+00:00,card,5
2025-03-25 14:27:00+00:00,card,5
2025-03-25 14:30:00+00:00,card,5
2025-03-25 14:34:00+00:00,cash,5
2025-03-25 14:41:00+00:00,card,5
2025-03-25 14:45:00+00:00,cash,5
2025-03-25 14:50:00+00:00,card,5
2025-03-25 14:53:00+00:00,card,5
2025-03-25 14:57:00+00:00,card,5
