timestamp,type,total
2025-03-24 15:03:00+00:00,cash,12.99
2025-03-24 15:08:00+00:00,card,7.99
2025-03-24 15:11:00+00:00,cash,4.99
2025-03-24 15:16:00+00:00,cash,7.99
2025-03-24 15:20:00+00:00,card,4.99
2025-03-24 15:22:00+00:00,card,1.99
2025-03-24 15:24:00+00:00,cash,7.99
2025-03-24 15:26:00+00:00,card,2.99
2025-03-24 15:29:00+00:00,card,4.99
2025-03-24 15:31:00+00:00,cash,4.99
2025-03-24 15:34:00+00:00,card,2.99
2025-03-24 15:38:00+00:00,card,2.99
2025-03-24 15:43:00+00:00,cash,7.99
2025-03-24 15:45:00+00:00,card,4.99
2025-03-24 15:49:00+00:00,cash,7.99
2025-03-24 15:52:00+00:00,cash,4.99
2025-03-24 15:56:00+00:00,cash,4.99
2025-03-24 16:00:00+00:00,cash,2.99
2025-03-24 16:01:00+00:00,cash,7.99
2025-03-24 16:02:00+00:00,cash,2.99
2025-03-24 16:02:00+00:00,cash,12.99
2025-03-24 16:02:00+00:00,card,12.99
2025-03-24 16:02:00+00:00,card,7.99
2025-03-24 16:03:00+00:00,card,4.99
2025-03-24 16:03:00+00:00,card,2.99
2025-03-24 16:04:00+00:00,card,2.99
2025-03-24 16:04:00+00:00,card,ERR
2025-03-24 16:05:00+00:00,card,4.99
2025-03-24 16:06:00+00:00,cash,2.99
2025-03-24 16:06:00+00:00,cash,2.99
2025-03-24 16:06:00+00:00,cash,7.99
2025-03-24 16:06:00+00:00,card,7.99
2025-03-24 16:06:00+00:00,cash,7.99
2025-03-24 16:07:00+00:00,card,12.99
2025-03-24 16:08:00+00:00,cash,2.99
2025-03-24 16:08:00+00:00,cash,-2.99
2025-03-24 16:09:00+00:00,cash,4.99
2025-03-24 16:09:00+00:00,card,7.99
2025-03-24 16:09:00+00:00,cash,2.99
2025-03-24 16:09:00+00:00,card,VOID
2025-03-24 16:10:00+00:00,card,7.99
2025-03-24 16:11:00+00:00,card,7.99
2025-03-24 16:12:00+00:00,card,4.99
2025-03-24 16:13:00+00:00,cash,4.99
2025-03-24 16:13:00+00:00,card,2.99
2025-03-24 16:14:00+00:00,card,7.99
2025-03-24 16:15:00+00:00,card,
2025-03-24 16:16:00+00:00,card,7.99
2025-03-24 16:16:00+00:00,cash,7.99
2025-03-24 16:17:00+00:00,cash,7.99
2025-03-24 16:17:00+00:00,cash,2.99
2025-03-24 16:17:00+00:00,cash,499.0
2025-03-24 16:18:00+00:00,card,VOID
2025-03-24 16:18:00+00:00,card,1.99
2025-03-24 16:19:00+00:00,cash,ERR
2025-03-24 16:19:00+00:00,cash,4.99
2025-03-24 16:20:00+00:00,cash,7.99
