timestamp,type,total
2025-03-24 18:04:00+00:00,cash,8.5
2025-03-24 18:08:00+00:00,card,7
2025-03-24 18:12:00+00:00,card,8.7
2025-03-24 18:15:00+00:00,cash,-7
2025-03-24 18:20:00+00:00,cash,7
2025-03-24 18:24:00+00:00,card,8.3
2025-03-24 18:29:00+00:00,card,7
2025-03-24 18:34:00+00:00,card,8.1
2025-03-24 18:39:00+00:00,cash,8.8
2025-03-24 18:43:00+00:00,card,8.2
2025-03-24 18:47:00+00:00,card,8.3
2025-03-24 18:52:00+00:00,card,8.6
2025-03-24 18:57:00+00:00,card,700
2025-03-24 18:59:00+00:00,card,7
2025-03-24 19:02:00+00:00,cash,8.7
2025-03-24 19:04:00+00:00,cash,7
2025-03-24 19:06:00+00:00,cash,
2025-03-24 19:09:00+00:00,card,8.9
2025-03-24 19:11:00+00:00,cash,8.8
2025-03-24 19:11:00+00:00,cash,8.7
2025-03-24 19:12:00+00:00,cash,7
2025-03-24 19:14:00+00:00,cash,8.2
2025-03-24 19:16:00+00:00,card,8.1
2025-03-24 19:16:00+00:00,cash,7
2025-03-24 19:19:00+00:00,card,8.4
2025-03-24 19:22:00+00:00,cash,7
2025-03-24 19:25:00+00:00,card,8.2
2025-03-24 19:25:00+00:00,card,7
2025-03-24 19:27:00+00:00,cash,-8.9
2025-03-24 19:28:00+00:00,cash,8.3
2025-03-24 19:28:00+00:00,cash,8.6
2025-03-24 19:31:00+00:00,card,8.2
2025-03-24 19:33:00+00:00,card,8.8
2025-03-24 19:33:00+00:00,cash,8.2
2025-03-24 19:35:00+00:00,card,9.0
2025-03-24 19:37:00+00:00,cash,7
2025-03-24 19:38:00+00:00,card,8.2
2025-03-24 19:39:00+00:00,cash,7
2025-03-24 19:39:00+00:00,card,8.7
2025-03-24 19:39:00+00:00,cash,880.0000000000001
2025-03-24 19:42:00+00:00,cash,8.2
2025-03-24 19:42:00+00:00,cash,8.7
2025-03-24 19:43:00+00:00,cash,ERR
2025-03-24 19:44:00+00:00,cash,8.7
2025-03-24 19:47:00+00:00,card,-9.0
2025-03-24 19:47:00+00:00,cash,
2025-03-24 19:50:00+00:00,card,8.7
2025-03-24 19:52:00+00:00,card,8.7
2025-03-24 19:53:00+00:00,card,8.3
2025-03-24 19:55:00+00:00,card,890.0
2025-03-24 19:55:00+00:00,card,8.8
2025-03-24 19:57:00+00:00,cash,8.1
2025-03-24 19:59:00+00:00,cash,8.4
2025-03-24 19:59:00+00:00,cash,8.6
2025-03-24 20:00:00+00:00,card,ERR
2025-03-24 20:02:00+00:00,cash,8.9
2025-03-24 20:06:00+00:00,cash,8.5
2025-03-24 20:10:00+00:00,card,8.9
2025-03-24 20:14:00+00:00,cash,7
2025-03-24 20:16:00+00:00,card,8.3
2025-03-24 20:20:00+00:00,card,8.1
2025-03-24 20:22:00+00:00,card,8.3
2025-03-24 20:25:00+00:00,cash,7
2025-03-24 20:27:00+00:00,card,860.0
2025-03-24 20:30:00+00:00,card,7
2025-03-24 20:30:00+00:00,cash,8.8
2025-03-24 20:32:00+00:00,cash,8.5
2025-03-24 20:32:00+00:00,cash,8.6
2025-03-24 20:36:00+00:00,card,7
2025-03-24 20:40:00+00:00,cash,8.2
2025-03-24 20:41:00+00:00,card,7
2025-03-24 20:42:00+00:00,card,8.0
2025-03-24 20:44:00+00:00,cash,9.0
2025-03-24 20:44:00+00:00,cash,8.4
2025-03-24 20:44:00+00:00,card,8.9
2025-03-24 20:48:00+00:00,card,9.0
2025-03-24 20:48:00+00:00,card,8.7
2025-03-24 20:51:00+00:00,cash,8.5
2025-03-24 20:52:00+00:00,card,7
2025-03-24 20:56:00+00:00,card,8.0
2025-03-24 20:59:00+00:00,cash,8.3
